  -2.539
  -4.082
  -3.021
  -2.485
   3.705
  -0.608
   1.213
  -1.212
   1.213
   7.260
   4.652
   4.701
   1.519
   5.855
  -2.156
  -1.218
  -0.491
   5.743
   3.204
  -0.905
   4.010
   2.160
  -0.428
  -0.862
   0.862
   0.854
  -3.243
   3.668
  -2.359
   2.781
   1.674
  -2.948
   0.000
  -0.859
  -0.432
  -1.308
  -0.440
   0.000
  -2.228
  -2.972
   3.868
   1.770
   1.307
   3.404
  -4.712
  -4.027
   1.361
  -4.610
  -6.832
   5.407
  -5.407
  -3.077
   6.062
   1.942
   9.180
  -7.276
  -2.871
  -4.467
   1.512
   5.827
  -8.359
  -9.122
  15.576
   0.957
  -2.899
  -1.482
   3.424
  -1.942
  -0.491
   7.129
   4.485
  -2.667
   6.959
   8.841
  -0.772
  -3.150
  -2.429
   1.626
   3.953
  -3.150
  -2.429
  -5.909
   3.419
   0.836
   2.469
   0.000
   2.410
   0.000
  -0.797
   1.587
  -3.201
   3.200
  -3.607
  -8.072
   2.620
  -1.739
  -0.881
   3.479
   4.185
   1.626
   2.390
   4.616
  -3.054
   1.156
  -1.156
   0.772
   1.526
   0.755
  -1.134
  -0.381
   0.000
   1.515
  -2.282
   2.282
   2.231
   4.317
  -1.418
  -2.899
  -0.369
  -1.862
  -6.203
  -1.613
  -0.816
   1.626
  -1.626
   5.579
  -1.562
   0.784
  -0.784
   2.719
   4.495
   0.365
   0.000
   2.166
   0.000
   0.711
   1.408
   1.389
   3.390
   0.000
  -2.703
  -2.778
   1.050
   2.069
   3.685
   1.955
   1.282
   0.317
   3.432
   1.220
  -1.219
  -2.485
  -2.226
   0.321
   3.155
   3.059
   3.550
  -3.550
   2.968
  -2.367
  -0.902
   6.718
   1.958
   1.375
   0.000
  -0.547
   1.093
  -0.544
  -0.823
  -1.387
  -3.990
  -1.759
   0.000
   3.202
  -0.287
   1.142
   2.248
  -2.247
  -2.299
   0.000
   2.299
   1.691
   0.835
  -0.277
  -0.278
  -3.688
  -7.188
  -0.623
   2.469
   3.003
  -2.395
  -2.454
   2.454
   0.905
   0.300
  -6.175
  -0.960
   4.404
   4.512
   2.899
   2.817
   0.000
  -0.278
  -1.403
   2.235
   0.550
  -3.069
  -1.426
   3.944
   0.276
   4.577
   2.598
  -3.125
   0.265
   2.347
   0.514
   6.933
   1.896
  -0.943
   1.178
   2.543
  -0.917
  -5.689
   0.971
  -2.942
  -1.000
   1.000
  -2.010
  -1.020
   0.766
   0.760
   0.000
   4.445
   2.386
   3.705
  -1.835
  -0.696
   1.619
  -0.921
   0.000
   0.922
   0.686
   2.029
   0.000
   1.551
  -1.550
  -1.802
   2.690
   4.752
   7.320
   0.781
   4.191
  -1.125
  -0.758
   1.883
   0.372
   4.008
   4.538
   0.511
  -1.886
   1.033
  -0.343
   2.712
   1.494
  -1.160
  -6.542
  -4.736
   7.889
   1.709
   0.338
   0.674
   0.168
  -2.202
   2.034
   0.835
   4.871
   2.039
   2.907
   1.645
   1.473
  -1.770
  -1.197
   2.968
  -0.292
  -1.180
  -2.251
  -0.762
   2.268
  -2.574
  -1.857
  -0.784
   4.616
  -0.755
  -1.219
  -0.615
  -0.619
  -0.623
  -1.258
  -1.274
   0.957
   2.198
  -2.198
   0.475
   0.158
  -0.158
   3.873
   1.808
  -1.050
   0.000
  -2.288
   1.227
   4.179
  -1.177
  -8.004
   0.000
   1.274
   2.500
  -1.555
   0.313
   3.077
  -7.551
   0.000
   4.160
  -6.141
   1.324
   4.502
   0.000
  -2.871
  -3.625
  -2.722
   2.722
  -2.377
   0.343
  -2.778
  -3.950
   3.950
   2.778
   1.022
   2.345
   2.936
   0.000
  -1.621
   1.299
   2.233
  -0.951
  -2.581
   5.097
   1.541
   2.118
   0.597
   0.593
  -1.791
  -0.604
  -0.608
   0.000
   3.594
   7.369
   5.837
  -2.611
  -1.064
   0.534
  -1.609
   0.540
  -1.081
